state_name,year,details,male,female,total
SIKKIM,2005,Convicts Released - Released after completion of conviction,40,0,40
SIKKIM,2005,Convicts Released - Premature release,0,0,0
SIKKIM,2005,Convicts Released - Released on appeal,0,0,0
SIKKIM,2005,Convicts Released - Released on bail,0,0,0
SIKKIM,2005,Convicts Released - Pardons,0,0,0
SIKKIM,2005,Convicts Released - Transferred to other States,0,0,0
SIKKIM,2005,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",0,0,0
SIKKIM,2005,Total Convicts Released,40,0,40
SIKKIM,2005,Under trials Released - Acquitted,14,0,14
SIKKIM,2005,Under trials Released - Released on appeal,0,0,0
SIKKIM,2005,Under trials Released - Released on bail,172,6,178
SIKKIM,2005,Under trials Released - Transferred to other States,0,0,0
SIKKIM,2005,Under trials Released - Extradited,0,0,0
SIKKIM,2005,Under trials Released - Other releases (transferred to Mental/Civil hospital),0,0,0
SIKKIM,2005,Total Under trials Released,186,6,192
SIKKIM,2005,Detenus Released - Released on completion of detention period,0,0,0
SIKKIM,2005,Detenus Released - Released before completion of detention period,0,0,0
SIKKIM,2005,Detenus Released - Released on bail,0,0,0
SIKKIM,2005,Detenus Released - Other releases (temporary transfer etc.),0,0,0
SIKKIM,2005,Total Detenus Released,0,0,0
SIKKIM,2006,Convicts Released - Released after completion of conviction,54,3,57
SIKKIM,2006,Convicts Released - Premature release,0,0,0
SIKKIM,2006,Convicts Released - Released on appeal,0,0,0
SIKKIM,2006,Convicts Released - Released on bail,0,0,0
SIKKIM,2006,Convicts Released - Pardons,0,0,0
SIKKIM,2006,Convicts Released - Transferred to other States,0,0,0
SIKKIM,2006,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",0,0,0
SIKKIM,2006,Total Convicts Released,54,3,57
SIKKIM,2006,Under trials Released - Acquitted,17,0,17
SIKKIM,2006,Under trials Released - Released on appeal,0,0,0
SIKKIM,2006,Under trials Released - Released on bail,215,8,223
SIKKIM,2006,Under trials Released - Transferred to other States,0,0,0
SIKKIM,2006,Under trials Released - Extradited,0,0,0
SIKKIM,2006,Under trials Released - Other releases (transferred to Mental/Civil hospital),0,0,0
SIKKIM,2006,Total Under trials Released,232,8,240
SIKKIM,2006,Detenus Released - Released on completion of detention period,0,0,0
SIKKIM,2006,Detenus Released - Released before completion of detention period,0,0,0
SIKKIM,2006,Detenus Released - Released on bail,0,0,0
SIKKIM,2006,Detenus Released - Other releases (temporary transfer etc.),0,0,0
SIKKIM,2006,Total Detenus Released,0,0,0
SIKKIM,2007,Convicts Released - Released after completion of conviction,72,6,78
SIKKIM,2007,Convicts Released - Premature release,1,0,1
SIKKIM,2007,Convicts Released - Released on appeal,2,0,2
SIKKIM,2007,Convicts Released - Released on bail,3,2,5
SIKKIM,2007,Convicts Released - Pardons,0,0,0
SIKKIM,2007,Convicts Released - Transferred to other States,1,0,1
SIKKIM,2007,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",0,0,0
SIKKIM,2007,Total Convicts Released,79,8,87
SIKKIM,2007,Under trials Released - Acquitted,18,3,21
SIKKIM,2007,Under trials Released - Released on appeal,0,0,0
SIKKIM,2007,Under trials Released - Released on bail,246,8,254
SIKKIM,2007,Under trials Released - Transferred to other States,0,0,0
SIKKIM,2007,Under trials Released - Extradited,0,0,0
SIKKIM,2007,Under trials Released - Other releases (transferred to Mental/Civil hospital),0,0,0
SIKKIM,2007,Total Under trials Released,264,11,275
SIKKIM,2007,Detenus Released - Released on completion of detention period,0,0,0
SIKKIM,2007,Detenus Released - Released before completion of detention period,0,0,0
SIKKIM,2007,Detenus Released - Released on bail,0,0,0
SIKKIM,2007,Detenus Released - Other releases (temporary transfer etc.),0,0,0
SIKKIM,2007,Total Detenus Released,0,0,0
SIKKIM,2008,Convicts Released - Released after completion of conviction,77,1,78
SIKKIM,2008,Convicts Released - Premature release,0,0,0
SIKKIM,2008,Convicts Released - Released on appeal,2,0,2
SIKKIM,2008,Convicts Released - Released on bail,5,0,5
SIKKIM,2008,Convicts Released - Pardons,0,0,0
SIKKIM,2008,Convicts Released - Transferred to other States,2,0,2
SIKKIM,2008,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",0,0,0
SIKKIM,2008,Total Convicts Released,86,1,87
SIKKIM,2008,Under trials Released - Acquitted,23,1,24
SIKKIM,2008,Under trials Released - Released on appeal,0,0,0
SIKKIM,2008,Under trials Released - Released on bail,297,18,315
SIKKIM,2008,Under trials Released - Transferred to other States,0,0,0
SIKKIM,2008,Under trials Released - Extradited,0,0,0
SIKKIM,2008,Under trials Released - Other releases (transferred to Mental/Civil hospital),0,0,0
SIKKIM,2008,Total Under trials Released,320,19,339
SIKKIM,2008,Detenus Released - Released on completion of detention period,0,0,0
SIKKIM,2008,Detenus Released - Released before completion of detention period,0,0,0
SIKKIM,2008,Detenus Released - Released on bail,0,0,0
SIKKIM,2008,Detenus Released - Other releases (temporary transfer etc.),0,0,0
SIKKIM,2008,Total Detenus Released,0,0,0
SIKKIM,2009,Convicts Released - Released after completion of conviction,103,5,108
SIKKIM,2009,Convicts Released - Premature release,0,0,0
SIKKIM,2009,Convicts Released - Released on appeal,0,0,0
SIKKIM,2009,Convicts Released - Released on bail,4,0,4
SIKKIM,2009,Convicts Released - Pardons,0,0,0
SIKKIM,2009,Convicts Released - Transferred to other States,0,0,0
SIKKIM,2009,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",0,0,0
SIKKIM,2009,Total Convicts Released,107,5,112
SIKKIM,2009,Under trials Released - Acquitted,38,0,38
SIKKIM,2009,Under trials Released - Released on appeal,0,0,0
SIKKIM,2009,Under trials Released - Released on bail,261,21,282
SIKKIM,2009,Under trials Released - Transferred to other States,0,0,0
SIKKIM,2009,Under trials Released - Extradited,0,0,0
SIKKIM,2009,Under trials Released - Other releases (transferred to Mental/Civil hospital),0,0,0
SIKKIM,2009,Total Under trials Released,299,21,320
SIKKIM,2009,Detenus Released - Released on completion of detention period,0,0,0
SIKKIM,2009,Detenus Released - Released before completion of detention period,0,0,0
SIKKIM,2009,Detenus Released - Released on bail,0,0,0
SIKKIM,2009,Detenus Released - Other releases (temporary transfer etc.),0,0,0
SIKKIM,2009,Total Detenus Released,0,0,0
SIKKIM,2010,Convicts Released - Released after completion of conviction,78,2,80
SIKKIM,2010,Convicts Released - Premature release,0,0,0
SIKKIM,2010,Convicts Released - Released on appeal,3,0,3
SIKKIM,2010,Convicts Released - Released on bail,2,0,2
SIKKIM,2010,Convicts Released - Pardons,0,0,0
SIKKIM,2010,Convicts Released - Transferred to other States,0,0,0
SIKKIM,2010,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",0,0,0
SIKKIM,2010,Total Convicts Released,83,2,85
SIKKIM,2010,Under trials Released - Acquitted,33,0,33
SIKKIM,2010,Under trials Released - Released on appeal,0,0,0
SIKKIM,2010,Under trials Released - Released on bail,273,12,285
SIKKIM,2010,Under trials Released - Transferred to other States,0,0,0
SIKKIM,2010,Under trials Released - Extradited,0,0,0
SIKKIM,2010,Under trials Released - Other releases (transferred to Mental/Civil hospital),0,0,0
SIKKIM,2010,Total Under trials Released,306,12,318
SIKKIM,2010,Detenus Released - Released on completion of detention period,0,0,0
SIKKIM,2010,Detenus Released - Released before completion of detention period,0,0,0
SIKKIM,2010,Detenus Released - Released on bail,0,0,0
SIKKIM,2010,Detenus Released - Other releases (temporary transfer etc.),0,0,0
SIKKIM,2010,Total Detenus Released,0,0,0
SIKKIM,2011,Convicts Released - Released after completion of conviction,61,3,64
SIKKIM,2011,Convicts Released - Premature release,0,0,0
SIKKIM,2011,Convicts Released - Released on appeal,0,0,0
SIKKIM,2011,Convicts Released - Released on bail,0,0,0
SIKKIM,2011,Convicts Released - Pardons,0,0,0
SIKKIM,2011,Convicts Released - Transferred to other States,0,0,0
SIKKIM,2011,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",0,0,0
SIKKIM,2011,Total Convicts Released,61,3,64
SIKKIM,2011,Under trials Released - Acquitted,25,0,25
SIKKIM,2011,Under trials Released - Released on appeal,0,0,0
SIKKIM,2011,Under trials Released - Released on bail,226,10,236
SIKKIM,2011,Under trials Released - Transferred to other States,0,0,0
SIKKIM,2011,Under trials Released - Extradited,0,0,0
SIKKIM,2011,Under trials Released - Other releases (transferred to Mental/Civil hospital),0,0,0
SIKKIM,2011,Total Under trials Released,251,10,261
SIKKIM,2011,Detenus Released - Released on completion of detention period,0,0,0
SIKKIM,2011,Detenus Released - Released before completion of detention period,0,0,0
SIKKIM,2011,Detenus Released - Released on bail,0,0,0
SIKKIM,2011,Detenus Released - Other releases (temporary transfer etc.),0,0,0
SIKKIM,2011,Total Detenus Released,0,0,0
SIKKIM,2012,Convicts Released - Released after completion of conviction,72,1,73
SIKKIM,2012,Convicts Released - Premature release,0,0,0
SIKKIM,2012,Convicts Released - Released on appeal,2,0,2
SIKKIM,2012,Convicts Released - Released on bail,4,1,5
SIKKIM,2012,Convicts Released - Pardons,0,0,0
SIKKIM,2012,Convicts Released - Transferred to other States,0,0,0
SIKKIM,2012,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",0,0,0
SIKKIM,2012,Total Convicts Released,78,2,80
SIKKIM,2012,Under trials Released - Acquitted,32,1,33
SIKKIM,2012,Under trials Released - Released on appeal,0,0,0
SIKKIM,2012,Under trials Released - Released on bail,273,5,278
SIKKIM,2012,Under trials Released - Transferred to other States,0,0,0
SIKKIM,2012,Under trials Released - Extradited,0,0,0
SIKKIM,2012,Under trials Released - Other releases (transferred to Mental/Civil hospital),0,0,0
SIKKIM,2012,Total Under trials Released,305,6,311
SIKKIM,2012,Detenus Released - Released on completion of detention period,0,0,0
SIKKIM,2012,Detenus Released - Released before completion of detention period,0,0,0
SIKKIM,2012,Detenus Released - Released on bail,0,0,0
SIKKIM,2012,Detenus Released - Other releases (temporary transfer etc.),0,0,0
SIKKIM,2012,Total Detenus Released,0,0,0
TAMILNADU,2001,Convicts Released - Released after completion of conviction,4417,213,4630
TAMILNADU,2001,Convicts Released - Premature release,568,12,580
TAMILNADU,2001,Convicts Released - Released on appeal,103,10,113
TAMILNADU,2001,Convicts Released - Released on bail,1147,70,1217
TAMILNADU,2001,Convicts Released - Pardons,83,0,83
TAMILNADU,2001,Convicts Released - Transferred to other States,145,8,153
TAMILNADU,2001,"Convicts Released - Other Releases (due to illness, transferred to Mental hospital)",251,0,251
TAMILNADU,2001,Total Convicts Released,6714,313,7027
TAMILNADU,2001,Under trials Released - Acquitted,357,12,369
TAMILNADU,2001,Under trials Released - Released on appeal,0,0,0
TAMILNADU,2001,Under trials Released - Released on bail,10347,82,10429
TAMILNADU,2001,Under trials Released - Transferred to other States,5,1,6
TAMILNADU,2001,Under trials Released - Extradited,132,0,132
TAMILNADU,2001,Under trials Released - Other releases (transferred to Mental/Civil hospital),0,0,0
TAMILNADU,2001,Total Under trials Released,10841,95,10936
TAMILNADU,2001,Detenus Released - Released on completion of detention period,1420,74,1494
