state_name,is_state,year,gender,domicile,convicts,under_trial,detenues,others
Sikkim,1,2006,Male,Belongs to other State,43,40,0,0
Sikkim,1,2006,Male,Belongs to State,45,91,0,0
Sikkim,1,2007,Female,Belongs to other Country,0,0,0,0
Sikkim,1,2007,Female,Belongs to other State,0,2,0,0
Sikkim,1,2007,Female,Belongs to State,1,1,0,0
Sikkim,1,2007,Male,Belongs to other Country,2,11,0,0
Sikkim,1,2007,Male,Belongs to other State,36,34,0,0
Sikkim,1,2007,Male,Belongs to State,43,96,0,0
Sikkim,1,2008,Female,Belongs to other Country,0,1,0,0
Sikkim,1,2008,Female,Belongs to other State,0,2,0,0
Sikkim,1,2008,Female,Belongs to State,1,5,0,0
Sikkim,1,2008,Male,Belongs to other Country,2,9,0,0
Sikkim,1,2008,Male,Belongs to other State,24,58,0,0
Sikkim,1,2008,Male,Belongs to State,41,117,0,0
Sikkim,1,2009,Female,Belongs to other Country,0,0,0,0
Sikkim,1,2009,Female,Belongs to other State,0,3,0,0
Sikkim,1,2009,Female,Belongs to State,1,3,0,0
Sikkim,1,2009,Male,Belongs to other Country,3,5,0,0
Sikkim,1,2009,Male,Belongs to other State,20,37,0,0
Sikkim,1,2009,Male,Belongs to State,45,76,0,0
Sikkim,1,2010,Female,Belongs to other Country,0,0,0,0
Sikkim,1,2010,Female,Belongs to other State,1,0,0,0
Sikkim,1,2010,Female,Belongs to State,1,5,0,0
Sikkim,1,2010,Male,Belongs to other Country,1,1,0,0
Sikkim,1,2010,Male,Belongs to other State,22,29,0,0
Sikkim,1,2010,Male,Belongs to State,51,96,0,0
Sikkim,1,2011,Female,Belongs to other Country,0,0,0,0
Sikkim,1,2011,Female,Belongs to other State,1,1,0,0
Sikkim,1,2011,Female,Belongs to State,0,0,0,0
Sikkim,1,2011,Male,Belongs to other Country,1,1,0,0
Sikkim,1,2011,Male,Belongs to other State,16,29,0,0
Sikkim,1,2011,Male,Belongs to State,52,89,0,0
Sikkim,1,2012,Female,Belongs to other Country,0,0,0,0
Sikkim,1,2012,Female,Belongs to other State,1,0,0,0
Sikkim,1,2012,Female,Belongs to State,0,5,0,0
Sikkim,1,2012,Male,Belongs to other Country,0,6,0,0
Sikkim,1,2012,Male,Belongs to other State,22,39,0,0
Sikkim,1,2012,Male,Belongs to State,65,98,0,0
Sikkim,1,2013,Female,Belongs to State,1,6,0,0
Sikkim,1,2013,Female,Belongs to other State,1,0,0,0
Sikkim,1,2013,Female,Belongs to other Country,0,0,0,0
Sikkim,1,2013,Male,Belongs to State,77,87,0,0
Sikkim,1,2013,Male,Belongs to other State,25,33,0,0
Sikkim,1,2013,Male,Belongs to other Country,0,0,0,0
Tamilnadu,1,2001,Female,Belongs to other Country,1,0,0,2
Tamilnadu,1,2001,Female,Belongs to other State,0,1,0,0
Tamilnadu,1,2001,Female,Belongs to State,158,140,219,1439
Tamilnadu,1,2001,Male,Belongs to other Country,7,25,1,39
Tamilnadu,1,2001,Male,Belongs to other State,15,9,0,2
Tamilnadu,1,2001,Male,Belongs to State,4676,2190,1013,11323
Tamilnadu,1,2002,Female,Belongs to other Country,2,1,0,1
Tamilnadu,1,2002,Female,Belongs to other State,0,0,0,2
Tamilnadu,1,2002,Female,Belongs to State,178,58,184,1363
Tamilnadu,1,2002,Male,Belongs to other Country,2,26,0,39
Tamilnadu,1,2002,Male,Belongs to other State,12,22,0,34
Tamilnadu,1,2002,Male,Belongs to State,5388,2460,1716,10407
Tamilnadu,1,2003,Female,Belongs to other Country,1,1,0,0
Tamilnadu,1,2003,Female,Belongs to other State,0,0,0,2
Tamilnadu,1,2003,Female,Belongs to State,191,53,81,1527
Tamilnadu,1,2003,Male,Belongs to other Country,2,26,0,41
Tamilnadu,1,2003,Male,Belongs to other State,15,24,0,36
Tamilnadu,1,2003,Male,Belongs to State,5952,2965,1003,10733
Tamilnadu,1,2004,Female,Belongs to other Country,1,1,0,1
Tamilnadu,1,2004,Female,Belongs to other State,0,0,0,1
Tamilnadu,1,2004,Female,Belongs to State,200,58,19,1549
Tamilnadu,1,2004,Male,Belongs to other Country,3,27,0,43
Tamilnadu,1,2004,Male,Belongs to other State,16,25,0,37
Tamilnadu,1,2004,Male,Belongs to State,6583,2807,593,9138
Tamilnadu,1,2005,Female,Belongs to other Country,2,0,0,0
Tamilnadu,1,2005,Female,Belongs to other State,0,0,0,0
Tamilnadu,1,2005,Female,Belongs to State,244,60,40,1263
Tamilnadu,1,2005,Male,Belongs to other Country,56,80,0,0
Tamilnadu,1,2005,Male,Belongs to other State,0,0,0,0
Tamilnadu,1,2005,Male,Belongs to State,7161,2868,787,8120
Tamilnadu,1,2006,Female,Belongs to other Country,2,2,0,0
Tamilnadu,1,2006,Female,Belongs to other State,0,0,0,0
Tamilnadu,1,2006,Female,Belongs to State,195,48,29,1178
Tamilnadu,1,2006,Male,Belongs to other Country,25,7,0,0
Tamilnadu,1,2006,Male,Belongs to other State,16,64,0,0
Tamilnadu,1,2006,Male,Belongs to State,6468,2764,622,7236
Tamilnadu,1,2007,Female,Belongs to other Country,2,7,0,0
Tamilnadu,1,2007,Female,Belongs to other State,2,5,0,0
Tamilnadu,1,2007,Female,Belongs to State,188,982,29,0
Tamilnadu,1,2007,Male,Belongs to other Country,53,107,1,0
Tamilnadu,1,2007,Male,Belongs to other State,106,74,11,0
Tamilnadu,1,2007,Male,Belongs to State,6031,8367,626,8
Tamilnadu,1,2008,Female,Belongs to other Country,0,2,0,0
Tamilnadu,1,2008,Female,Belongs to other State,2,0,3,0
Tamilnadu,1,2008,Female,Belongs to State,172,863,29,0
Tamilnadu,1,2008,Male,Belongs to other Country,34,99,4,0
Tamilnadu,1,2008,Male,Belongs to other State,53,169,47,0
Tamilnadu,1,2008,Male,Belongs to State,5158,8613,952,4
Tamilnadu,1,2009,Female,Belongs to other Country,0,9,0,0
Tamilnadu,1,2009,Female,Belongs to other State,2,12,0,0
Tamilnadu,1,2009,Female,Belongs to State,176,554,16,1
Tamilnadu,1,2009,Male,Belongs to other Country,50,127,0,0
Tamilnadu,1,2009,Male,Belongs to other State,31,82,4,0
Tamilnadu,1,2009,Male,Belongs to State,5102,7375,815,4
Tamilnadu,1,2010,Female,Belongs to other Country,0,6,0,0
Tamilnadu,1,2010,Female,Belongs to other State,0,0,4,0
Tamilnadu,1,2010,Female,Belongs to State,168,537,19,0
Tamilnadu,1,2010,Male,Belongs to other Country,51,117,0,0
Tamilnadu,1,2010,Male,Belongs to other State,27,197,3,0
Tamilnadu,1,2010,Male,Belongs to State,5087,6840,807,3
Tamilnadu,1,2011,Female,Belongs to other Country,0,8,0,0
Tamilnadu,1,2011,Female,Belongs to other State,0,35,0,0
Tamilnadu,1,2011,Female,Belongs to State,175,531,21,0
Tamilnadu,1,2011,Male,Belongs to other Country,48,50,0,0
Tamilnadu,1,2011,Male,Belongs to other State,60,100,0,0
Tamilnadu,1,2011,Male,Belongs to State,4917,6958,962,4
Tamilnadu,1,2012,Female,Belongs to other Country,1,6,0,0
Tamilnadu,1,2012,Female,Belongs to other State,0,0,0,0
Tamilnadu,1,2012,Female,Belongs to State,167,552,21,0
Tamilnadu,1,2012,Male,Belongs to other Country,46,58,0,0
Tamilnadu,1,2012,Male,Belongs to other State,87,252,11,0
Tamilnadu,1,2012,Male,Belongs to State,4377,7126,491,0
Tamilnadu,1,2013,Female,Belongs to State,156,486,48,0
Tamilnadu,1,2013,Female,Belongs to other State,0,5,0,0
Tamilnadu,1,2013,Female,Belongs to other Country,6,6,0,0
Tamilnadu,1,2013,Male,Belongs to State,4171,7148,1288,0
Tamilnadu,1,2013,Male,Belongs to other State,277,306,445,0
Tamilnadu,1,2013,Male,Belongs to other Country,38,341,0,0
Tripura,1,2001,Female,Belongs to other Country,0,3,0,0
Tripura,1,2001,Female,Belongs to other State,0,0,0,0
Tripura,1,2001,Female,Belongs to State,4,9,0,0
Tripura,1,2001,Male,Belongs to other Country,55,109,0,0
Tripura,1,2001,Male,Belongs to other State,4,9,1,0
Tripura,1,2001,Male,Belongs to State,299,546,1,0
Tripura,1,2002,Female,Belongs to other Country,0,0,0,0
Tripura,1,2002,Female,Belongs to other State,2,3,0,0
Tripura,1,2002,Female,Belongs to State,4,5,0,0
Tripura,1,2002,Male,Belongs to other Country,108,100,0,0
Tripura,1,2002,Male,Belongs to other State,19,15,2,0
Tripura,1,2002,Male,Belongs to State,355,428,0,0
Tripura,1,2003,Female,Belongs to other Country,0,0,0,0
Tripura,1,2003,Female,Belongs to other State,2,4,0,0
Tripura,1,2003,Female,Belongs to State,5,7,0,0
Tripura,1,2003,Male,Belongs to other Country,110,115,0,0
Tripura,1,2003,Male,Belongs to other State,23,29,0,0
Tripura,1,2003,Male,Belongs to State,360,743,2,1
Tripura,1,2004,Female,Belongs to other Country,0,3,0,0
Tripura,1,2004,Female,Belongs to other State,0,2,0,0
Tripura,1,2004,Female,Belongs to State,14,5,0,0
Tripura,1,2004,Male,Belongs to other Country,9,29,0,0
Tripura,1,2004,Male,Belongs to other State,3,82,0,1
Tripura,1,2004,Male,Belongs to State,528,587,0,2
Tripura,1,2005,Female,Belongs to other Country,1,2,0,0
Tripura,1,2005,Female,Belongs to other State,0,7,0,0
Tripura,1,2005,Female,Belongs to State,14,12,0,0
Tripura,1,2005,Male,Belongs to other Country,30,112,0,0
Tripura,1,2005,Male,Belongs to other State,9,85,0,0
Tripura,1,2005,Male,Belongs to State,698,438,1,1
Tripura,1,2006,Female,Belongs to other Country,1,0,0,0
Tripura,1,2006,Female,Belongs to other State,0,7,0,0
Tripura,1,2006,Female,Belongs to State,17,8,0,0
Tripura,1,2006,Male,Belongs to other Country,23,49,0,0
Tripura,1,2006,Male,Belongs to other State,15,20,0,0
Tripura,1,2006,Male,Belongs to State,733,497,0,0
Tripura,1,2007,Female,Belongs to other Country,4,6,0,0
Tripura,1,2007,Female,Belongs to other State,0,0,0,0
Tripura,1,2007,Female,Belongs to State,19,8,0,0
Tripura,1,2007,Male,Belongs to other Country,49,59,0,0
Tripura,1,2007,Male,Belongs to other State,32,5,0,0
Tripura,1,2007,Male,Belongs to State,709,425,1,0
Tripura,1,2008,Female,Belongs to other Country,0,0,0,0
Tripura,1,2008,Female,Belongs to other State,0,0,0,0
Tripura,1,2008,Female,Belongs to State,19,8,0,0
Tripura,1,2008,Male,Belongs to other Country,72,90,0,0
Tripura,1,2008,Male,Belongs to other State,16,10,0,0
Tripura,1,2008,Male,Belongs to State,720,343,0,0
Tripura,1,2009,Female,Belongs to other Country,0,0,0,0
Tripura,1,2009,Female,Belongs to other State,0,1,0,0
Tripura,1,2009,Female,Belongs to State,14,15,0,0
Tripura,1,2009,Male,Belongs to other Country,20,29,0,0
Tripura,1,2009,Male,Belongs to other State,1,9,0,0
Tripura,1,2009,Male,Belongs to State,618,281,0,0
Tripura,1,2010,Female,Belongs to other Country,1,2,0,0
Tripura,1,2010,Female,Belongs to other State,0,0,0,0
Tripura,1,2010,Female,Belongs to State,11,8,0,0
Tripura,1,2010,Male,Belongs to other Country,26,26,0,0
Tripura,1,2010,Male,Belongs to other State,1,2,0,0
Tripura,1,2010,Male,Belongs to State,564,310,0,0
Tripura,1,2011,Female,Belongs to other Country,2,6,0,0
Tripura,1,2011,Female,Belongs to other State,1,0,0,0
Tripura,1,2011,Female,Belongs to State,12,14,0,0
Tripura,1,2011,Male,Belongs to other Country,35,43,0,0
Tripura,1,2011,Male,Belongs to other State,30,25,0,0
Tripura,1,2011,Male,Belongs to State,489,242,0,0
Tripura,1,2012,Female,Belongs to other Country,3,2,0,0
Tripura,1,2012,Female,Belongs to other State,0,0,0,0
Tripura,1,2012,Female,Belongs to State,11,12,0,0
Tripura,1,2012,Male,Belongs to other Country,17,32,0,0
Tripura,1,2012,Male,Belongs to other State,40,57,0,0
Tripura,1,2012,Male,Belongs to State,478,249,0,0
Tripura,1,2013,Female,Belongs to State,14,11,0,0
Tripura,1,2013,Female,Belongs to other State,0,0,0,0
Tripura,1,2013,Female,Belongs to other Country,0,0,0,0
Tripura,1,2013,Male,Belongs to State,423,279,0,0
Tripura,1,2013,Male,Belongs to other State,52,80,0,0
Tripura,1,2013,Male,Belongs to other Country,13,29,0,0
Uttar Pradesh,1,2001,Female,Belongs to other Country,5,3,0,0
Uttar Pradesh,1,2001,Female,Belongs to other State,13,39,0,0
Uttar Pradesh,1,2001,Female,Belongs to State,125,1135,6,4
Uttar Pradesh,1,2001,Male,Belongs to other Country,30,26,0,0
Uttar Pradesh,1,2001,Male,Belongs to other State,75,1215,1,8
Uttar Pradesh,1,2001,Male,Belongs to State,5320,44457,503,331
Uttar Pradesh,1,2002,Female,Belongs to other Country,4,21,0,0
Uttar Pradesh,1,2002,Female,Belongs to other State,12,30,0,0
Uttar Pradesh,1,2002,Female,Belongs to State,141,1049,7,0
Uttar Pradesh,1,2002,Male,Belongs to other Country,37,62,13,1
Uttar Pradesh,1,2002,Male,Belongs to other State,270,1195,44,0
Uttar Pradesh,1,2002,Male,Belongs to State,5609,42594,1014,122
Uttar Pradesh,1,2003,Female,Belongs to other Country,4,2,0,0
Uttar Pradesh,1,2003,Female,Belongs to other State,11,28,6,0
Uttar Pradesh,1,2003,Female,Belongs to State,161,896,13,0
Uttar Pradesh,1,2003,Male,Belongs to other Country,40,27,0,45
Uttar Pradesh,1,2003,Male,Belongs to other State,266,1636,266,25
Uttar Pradesh,1,2003,Male,Belongs to State,6707,39121,1132,145
Uttar Pradesh,1,2004,Female,Belongs to other Country,4,16,0,1
Uttar Pradesh,1,2004,Female,Belongs to other State,12,11,0,0
Uttar Pradesh,1,2004,Female,Belongs to State,181,854,73,0
Uttar Pradesh,1,2004,Male,Belongs to other Country,37,78,11,2
Uttar Pradesh,1,2004,Male,Belongs to other State,288,932,2,0
Uttar Pradesh,1,2004,Male,Belongs to State,7789,39333,1967,115
Uttar Pradesh,1,2005,Female,Belongs to other Country,9,29,0,0
Uttar Pradesh,1,2005,Female,Belongs to other State,23,25,0,0
Uttar Pradesh,1,2005,Female,Belongs to State,261,995,1,0
Uttar Pradesh,1,2005,Male,Belongs to other Country,203,1753,20,3
Uttar Pradesh,1,2005,Male,Belongs to other State,249,1102,6,2
Uttar Pradesh,1,2005,Male,Belongs to State,12539,39174,222,102
Uttar Pradesh,1,2006,Female,Belongs to other Country,5,2,0,0
Uttar Pradesh,1,2006,Female,Belongs to other State,26,38,0,0
Uttar Pradesh,1,2006,Female,Belongs to State,446,1429,1,0
Uttar Pradesh,1,2006,Male,Belongs to other Country,43,89,25,8
Uttar Pradesh,1,2006,Male,Belongs to other State,315,1451,35,4
Uttar Pradesh,1,2006,Male,Belongs to State,15454,47154,132,12
Uttar Pradesh,1,2007,Female,Belongs to other Country,7,15,0,0
Uttar Pradesh,1,2007,Female,Belongs to other State,11,27,2,0
Uttar Pradesh,1,2007,Female,Belongs to State,561,1654,51,1
Uttar Pradesh,1,2007,Male,Belongs to other Country,19,70,35,19
Uttar Pradesh,1,2007,Male,Belongs to other State,211,1004,215,50
Uttar Pradesh,1,2007,Male,Belongs to State,18884,51222,1994,128
Uttar Pradesh,1,2008,Female,Belongs to other Country,11,20,0,0
Uttar Pradesh,1,2008,Female,Belongs to other State,31,84,0,0
Uttar Pradesh,1,2008,Female,Belongs to State,631,1916,0,1
Uttar Pradesh,1,2008,Male,Belongs to other Country,58,126,19,1
Uttar Pradesh,1,2008,Male,Belongs to other State,533,3050,20,0
Uttar Pradesh,1,2008,Male,Belongs to State,20411,53302,569,26
Uttar Pradesh,1,2009,Female,Belongs to other Country,7,19,0,0
Uttar Pradesh,1,2009,Female,Belongs to other State,22,31,0,0
Uttar Pradesh,1,2009,Female,Belongs to State,687,1991,2,0
Uttar Pradesh,1,2009,Male,Belongs to other Country,31,86,23,16
Uttar Pradesh,1,2009,Male,Belongs to other State,373,1672,5,3
Uttar Pradesh,1,2009,Male,Belongs to State,23310,55259,264,4
Uttar Pradesh,1,2010,Female,Belongs to other Country,11,18,0,0
Uttar Pradesh,1,2010,Female,Belongs to other State,20,16,0,0
Uttar Pradesh,1,2010,Female,Belongs to State,768,1798,0,0
Uttar Pradesh,1,2010,Male,Belongs to other Country,59,119,8,0
Uttar Pradesh,1,2010,Male,Belongs to other State,365,1651,8,19
Uttar Pradesh,1,2010,Male,Belongs to State,25310,52270,222,11
Uttar Pradesh,1,2011,Female,Belongs to other Country,9,24,0,0
Uttar Pradesh,1,2011,Female,Belongs to other State,41,23,0,0
Uttar Pradesh,1,2011,Female,Belongs to State,855,2187,0,0
Uttar Pradesh,1,2011,Male,Belongs to other Country,77,111,0,0
Uttar Pradesh,1,2011,Male,Belongs to other State,605,1448,4,20
Uttar Pradesh,1,2011,Male,Belongs to State,26464,50269,209,37
Uttar Pradesh,1,2012,Female,Belongs to other Country,7,19,0,0
Uttar Pradesh,1,2012,Female,Belongs to other State,32,41,0,0
Uttar Pradesh,1,2012,Female,Belongs to State,805,2259,0,0
Uttar Pradesh,1,2012,Male,Belongs to other Country,84,144,0,0
Uttar Pradesh,1,2012,Male,Belongs to other State,565,1345,6,16
Uttar Pradesh,1,2012,Male,Belongs to State,24757,50013,191,27
Uttar Pradesh,1,2013,Female,Belongs to State,917,2280,0,0
Uttar Pradesh,1,2013,Female,Belongs to other State,26,29,0,0
Uttar Pradesh,1,2013,Female,Belongs to other Country,20,40,0,0
Uttar Pradesh,1,2013,Male,Belongs to State,23821,53646,88,16
Uttar Pradesh,1,2013,Male,Belongs to other State,458,1940,2,2
Uttar Pradesh,1,2013,Male,Belongs to other Country,68,165,0,0
Uttaranchal,1,2001,Female,Belongs to other Country,0,0,0,0
Uttaranchal,1,2001,Female,Belongs to other State,0,3,0,0
Uttaranchal,1,2001,Female,Belongs to State,3,60,0,0
Uttaranchal,1,2001,Male,Belongs to other Country,0,5,0,0
Uttaranchal,1,2001,Male,Belongs to other State,256,205,0,0
Uttaranchal,1,2001,Male,Belongs to State,250,1508,0,0
Uttaranchal,1,2002,Female,Belongs to other Country,0,0,0,0
Uttaranchal,1,2002,Female,Belongs to other State,4,20,0,0
Uttaranchal,1,2002,Female,Belongs to State,8,30,0,0
Uttaranchal,1,2002,Male,Belongs to other Country,1,0,0,0
Uttaranchal,1,2002,Male,Belongs to other State,292,800,0,0
Uttaranchal,1,2002,Male,Belongs to State,352,852,0,0
Uttaranchal,1,2003,Female,Belongs to other Country,0,0,0,0
Uttaranchal,1,2003,Female,Belongs to other State,0,3,0,0
Uttaranchal,1,2003,Female,Belongs to State,12,44,0,0
Uttaranchal,1,2003,Male,Belongs to other Country,1,8,0,0
Uttaranchal,1,2003,Male,Belongs to other State,309,278,1,0
Uttaranchal,1,2003,Male,Belongs to State,383,1386,4,2
Uttaranchal,1,2004,Female,Belongs to other Country,0,0,0,0
Uttaranchal,1,2004,Female,Belongs to other State,0,19,0,0
Uttaranchal,1,2004,Female,Belongs to State,21,64,0,0
Uttaranchal,1,2004,Male,Belongs to other Country,0,0,0,0
Uttaranchal,1,2004,Male,Belongs to other State,270,483,2,0
Uttaranchal,1,2004,Male,Belongs to State,459,1044,3,0
Uttaranchal,1,2005,Female,Belongs to other Country,1,0,0,0
Uttaranchal,1,2005,Female,Belongs to other State,0,3,0,0
Uttaranchal,1,2005,Female,Belongs to State,13,31,0,0
Uttaranchal,1,2005,Male,Belongs to other Country,1,2,0,0
Uttaranchal,1,2005,Male,Belongs to other State,265,203,0,0
Uttaranchal,1,2005,Male,Belongs to State,485,1339,2,5
Uttaranchal,1,2006,Female,Belongs to other Country,0,0,0,0
Uttaranchal,1,2006,Female,Belongs to other State,0,5,0,0
Uttaranchal,1,2006,Female,Belongs to State,17,47,0,0
Uttaranchal,1,2006,Male,Belongs to other Country,0,3,0,0
Uttaranchal,1,2006,Male,Belongs to other State,288,249,0,0
Uttaranchal,1,2006,Male,Belongs to State,602,1433,0,0
Uttaranchal,1,2007,Female,Belongs to other Country,0,0,0,0
Uttaranchal,1,2007,Female,Belongs to other State,5,8,0,0
Uttaranchal,1,2007,Female,Belongs to State,23,46,0,0
Uttaranchal,1,2007,Male,Belongs to other Country,0,31,0,0
Uttaranchal,1,2007,Male,Belongs to other State,195,401,0,0
Uttaranchal,1,2007,Male,Belongs to State,825,1175,0,0
Uttaranchal,1,2008,Female,Belongs to other Country,0,2,0,0
Uttaranchal,1,2008,Female,Belongs to other State,6,8,0,0
Uttaranchal,1,2008,Female,Belongs to State,29,75,0,0
Uttaranchal,1,2008,Male,Belongs to other Country,0,44,0,0
Uttaranchal,1,2008,Male,Belongs to other State,320,329,0,0
Uttaranchal,1,2008,Male,Belongs to State,867,1554,0,0
Uttaranchal,1,2009,Female,Belongs to other Country,2,1,0,0
Uttaranchal,1,2009,Female,Belongs to other State,6,11,0,0
Uttaranchal,1,2009,Female,Belongs to State,36,64,0,0
Uttaranchal,1,2009,Male,Belongs to other Country,19,24,0,0
Uttaranchal,1,2009,Male,Belongs to other State,407,436,0,0
Uttaranchal,1,2009,Male,Belongs to State,813,1688,0,0
Uttaranchal,1,2010,Female,Belongs to other Country,0,0,0,0
Uttaranchal,1,2010,Female,Belongs to other State,4,13,0,0
Uttaranchal,1,2010,Female,Belongs to State,52,45,0,0
Uttaranchal,1,2010,Male,Belongs to other Country,12,4,0,0
Uttaranchal,1,2010,Male,Belongs to other State,497,433,0,0
Uttaranchal,1,2010,Male,Belongs to State,891,1592,0,0
Uttaranchal,1,2011,Female,Belongs to other Country,0,0,0,0
Uttaranchal,1,2011,Female,Belongs to other State,5,9,0,0
Uttaranchal,1,2011,Female,Belongs to State,62,59,0,0
Uttaranchal,1,2011,Male,Belongs to other Country,4,7,0,0
Uttaranchal,1,2011,Male,Belongs to other State,507,498,0,0
Uttaranchal,1,2011,Male,Belongs to State,975,1135,0,0
Uttaranchal,1,2012,Female,Belongs to other Country,0,0,0,0
Uttaranchal,1,2012,Female,Belongs to other State,5,13,0,0
Uttaranchal,1,2012,Female,Belongs to State,63,68,0,0
Uttaranchal,1,2012,Male,Belongs to other Country,10,0,0,0
Uttaranchal,1,2012,Male,Belongs to other State,526,539,0,0
Uttaranchal,1,2012,Male,Belongs to State,1069,1242,0,0
Uttaranchal,1,2013,Female,Belongs to State,70,85,0,0
Uttaranchal,1,2013,Female,Belongs to other State,15,12,0,0
Uttaranchal,1,2013,Female,Belongs to other Country,0,0,0,0
Uttaranchal,1,2013,Male,Belongs to State,1286,1298,0,0
Uttaranchal,1,2013,Male,Belongs to other State,544,527,0,0
Uttaranchal,1,2013,Male,Belongs to other Country,6,2,0,0
West Bengal,1,2001,Female,Belongs to other Country,15,51,0,0
West Bengal,1,2001,Female,Belongs to other State,0,22,0,0
West Bengal,1,2001,Female,Belongs to State,91,356,1,0
West Bengal,1,2001,Male,Belongs to other Country,134,479,0,19
West Bengal,1,2001,Male,Belongs to other State,60,366,0,4
West Bengal,1,2001,Male,Belongs to State,2207,8448,21,73
West Bengal,1,2002,Female,Belongs to other Country,43,137,0,0
West Bengal,1,2002,Female,Belongs to other State,2,5,0,0
West Bengal,1,2002,Female,Belongs to State,94,580,0,1
West Bengal,1,2002,Male,Belongs to other Country,190,1007,0,20
West Bengal,1,2002,Male,Belongs to other State,124,378,0,4
West Bengal,1,2002,Male,Belongs to State,2158,13929,1,70
West Bengal,1,2003,Female,Belongs to other Country,131,79,0,0
West Bengal,1,2003,Female,Belongs to other State,2,8,0,0
West Bengal,1,2003,Female,Belongs to State,135,536,0,0
West Bengal,1,2003,Male,Belongs to other Country,159,373,0,5
West Bengal,1,2003,Male,Belongs to other State,83,252,1,2
West Bengal,1,2003,Male,Belongs to State,2940,11509,2,72
West Bengal,1,2004,Female,Belongs to other Country,39,100,0,3
West Bengal,1,2004,Female,Belongs to other State,4,19,0,0
West Bengal,1,2004,Female,Belongs to State,143,569,0,0
West Bengal,1,2004,Male,Belongs to other Country,124,224,0,6
West Bengal,1,2004,Male,Belongs to other State,148,385,0,0
West Bengal,1,2004,Male,Belongs to State,3062,11493,0,0
West Bengal,1,2005,Female,Belongs to other Country,92,289,0,2
West Bengal,1,2005,Female,Belongs to other State,8,59,0,0
West Bengal,1,2005,Female,Belongs to State,120,664,2,24
West Bengal,1,2005,Male,Belongs to other Country,330,886,0,71
West Bengal,1,2005,Male,Belongs to other State,341,464,1,0
West Bengal,1,2005,Male,Belongs to State,2957,11655,55,138
West Bengal,1,2006,Female,Belongs to other Country,36,160,0,20
West Bengal,1,2006,Female,Belongs to other State,7,10,0,0
West Bengal,1,2006,Female,Belongs to State,186,633,0,0
West Bengal,1,2006,Male,Belongs to other Country,279,1010,0,205
West Bengal,1,2006,Male,Belongs to other State,190,371,0,0
West Bengal,1,2006,Male,Belongs to State,3178,11908,0,0
West Bengal,1,2007,Female,Belongs to other Country,32,278,0,52
West Bengal,1,2007,Female,Belongs to other State,1,6,0,0
West Bengal,1,2007,Female,Belongs to State,178,718,0,1
West Bengal,1,2007,Male,Belongs to other Country,395,1046,0,239
West Bengal,1,2007,Male,Belongs to other State,118,296,0,0
West Bengal,1,2007,Male,Belongs to State,3621,11617,0,0
West Bengal,1,2008,Female,Belongs to other Country,80,260,0,24
West Bengal,1,2008,Female,Belongs to other State,2,13,0,0
West Bengal,1,2008,Female,Belongs to State,262,779,0,3
West Bengal,1,2008,Male,Belongs to other Country,398,954,0,111
West Bengal,1,2008,Male,Belongs to other State,171,461,0,0
West Bengal,1,2008,Male,Belongs to State,5068,11644,0,0
West Bengal,1,2009,Female,Belongs to other Country,139,101,1,17
West Bengal,1,2009,Female,Belongs to other State,2,4,0,0
West Bengal,1,2009,Female,Belongs to State,264,586,1,0
West Bengal,1,2009,Male,Belongs to other Country,1087,717,1,182
West Bengal,1,2009,Male,Belongs to other State,83,292,0,0
West Bengal,1,2009,Male,Belongs to State,4344,9765,0,0
West Bengal,1,2010,Female,Belongs to other Country,115,97,0,35
West Bengal,1,2010,Female,Belongs to other State,4,15,0,0
West Bengal,1,2010,Female,Belongs to State,262,624,0,1
West Bengal,1,2010,Male,Belongs to other Country,833,663,0,338
West Bengal,1,2010,Male,Belongs to other State,111,538,0,0
West Bengal,1,2010,Male,Belongs to State,4453,10424,1,5
West Bengal,1,2011,Female,Belongs to other Country,62,88,0,29
West Bengal,1,2011,Female,Belongs to other State,5,3,0,0
West Bengal,1,2011,Female,Belongs to State,295,672,0,3
West Bengal,1,2011,Male,Belongs to other Country,754,961,0,236
West Bengal,1,2011,Male,Belongs to other State,421,790,0,0
West Bengal,1,2011,Male,Belongs to State,4123,11053,5,8
West Bengal,1,2012,Female,Belongs to other Country,79,189,0,39
West Bengal,1,2012,Female,Belongs to other State,4,25,0,0
West Bengal,1,2012,Female,Belongs to State,321,657,0,1
West Bengal,1,2012,Male,Belongs to other Country,961,1330,0,239
West Bengal,1,2012,Male,Belongs to other State,269,710,0,1
West Bengal,1,2012,Male,Belongs to State,4537,11066,3,0
West Bengal,1,2013,Female,Belongs to State,261,714,0,0
West Bengal,1,2013,Female,Belongs to other State,13,12,0,0
West Bengal,1,2013,Female,Belongs to other Country,93,252,0,48
West Bengal,1,2013,Male,Belongs to State,4548,12744,0,0
West Bengal,1,2013,Male,Belongs to other State,291,900,0,1
West Bengal,1,2013,Male,Belongs to other Country,684,1849,0,368
