state_name,year,vocational_trainings_program,inmates_trained
Jharkhand,2012,Powerloom (Cotton Cloth Weaving),10
Jharkhand,2012,Others (Wearing),17
Karnataka,2001,Carpentry,92
Karnataka,2001,Weaving,32
Karnataka,2001,Tailoring,56
Karnataka,2001,Smithy,42
Karnataka,2001,Printing & Binding,40
Karnataka,2001,Soap & Phenyle Manufacturing,55
Karnataka,2001,Dhobi,77
Karnataka,2001,Electrical Wiring,16
Karnataka,2001,Tv & Transistor Repair,7
Karnataka,2002,Carpentry,103
Karnataka,2002,Weaving,87
Karnataka,2002,Tailoring,63
Karnataka,2002,Smithy,57
Karnataka,2002,Printing & Binding,61
Karnataka,2002,Soap And Phenyle,56
Karnataka,2002,Dhobi,89
Karnataka,2002,Electrical Wiring,12
Karnataka,2002,Service & Repair - Two Wheeler,8
Karnataka,2002,Tv Repair,4
Karnataka,2003,Carpentry,117
Karnataka,2003,Carpentry,137
Karnataka,2003,Power Loom & Handloom,116
Karnataka,2003,Tailoring,51
Karnataka,2003,Carpet Making,43
Karnataka,2003,Printing,38
Karnataka,2003,Footwear Making,23
Karnataka,2003,Tent Making,36
Karnataka,2003,Soap & Phenyle,49
Karnataka,2003,Black Smithy,42
Karnataka,2003,Bakery,12
Karnataka,2003,Two Wheeler Servicing,5
Karnataka,2004,Bakery,14
Karnataka,2004,Black Smithy & Steel,44
Karnataka,2004,Carpentry,212
Karnataka,2004,Laundry,107
Karnataka,2004,Soap & Phenyle,51
Karnataka,2004,Tailoring,59
Karnataka,2004,Two Wheeler Servicing,8
Karnataka,2004,Carpet,42
Karnataka,2004,Foot Wear,25
Karnataka,2004,Power & Handloom,107
Karnataka,2004,Printing,36
Karnataka,2004,Tent Making,37
Karnataka,2005,Powerloom And Handloom,88
Karnataka,2005,Tailoring,214
Karnataka,2005,Black Smithy,44
Karnataka,2005,Steel Furniture Making,12
Karnataka,2005,Press And Printing,47
Karnataka,2005,Phenyle And Soap Oil Making,68
Karnataka,2005,Soft Toys Making,54
Karnataka,2005,Beautician Course,54
Karnataka,2005,Car Driving,5
Karnataka,2005,Nurse Training,30
Karnataka,2005,Bakery,22
Karnataka,2005,Laundry,107
Karnataka,2005,Two Wheeler Servicing,4
Karnataka,2006,Tailoring,252
Karnataka,2006,Carpentry,97
Karnataka,2006,Carpet Making,49
Karnataka,2006,Printing,52
Karnataka,2006,Foot Wear Making,37
Karnataka,2006,Tent Making,24
Karnataka,2006,Soap And Phenyle Making,37
Karnataka,2006,Black Smity And Steel Making,37
Karnataka,2006,Laundry,32
Karnataka,2006,Two Wheeler Servicing,12
Karnataka,2006,Bakery Items Making,24
Karnataka,2006,Mid Wife Training,37
Karnataka,2006,Beautician Couse,10
Karnataka,2006,Fabric Painting,12
Karnataka,2006,Knitting,10
Karnataka,2006,Embroidary,12
Karnataka,2006,First Aid,33
Karnataka,2006,Soft Toys Making,22
Karnataka,2006,Veternary -Animal Rearing,37
Karnataka,2007,Bakery,31
Karnataka,2007,Blacksmithy,48
Karnataka,2007,Carpentry,873
Karnataka,2007,Carpet,38
Karnataka,2007,Decorative Items Making,10
Karnataka,2007,Embroidery,12
Karnataka,2007,Fabric Painting,5
Karnataka,2007,First Aid,22
Karnataka,2007,Foot Wear Making,45
Karnataka,2007,Laundry,87
Karnataka,2007,Mid Wife Training,12
Karnataka,2007,Handlooms & Powerlooms,94
Karnataka,2007,Soap,76
Karnataka,2007,Tailoring,248
Karnataka,2007,Wheel Chair Refurbishing,24
Karnataka,2007,Knitting,10
Karnataka,2007,Printing,78
Karnataka,2007,Soft Toys Making,10
Karnataka,2007,Tent Making,16
Karnataka,2008,Bakery,37
Karnataka,2008,Black Smithy,43
Karnataka,2008,Fabric Painting,2
Karnataka,2008,Foot Wear Making,31
Karnataka,2008,Laundry,93
Karnataka,2008,Tailoring,237
Karnataka,2008,Carpentry,49
Karnataka,2008,Embroidery,10
Karnataka,2008,Knitting,10
Karnataka,2008,Printing,67
Karnataka,2008,Soap & Phenyle,59
Karnataka,2008,Soft Toys Making,4
Karnataka,2008,Tent Making,16
Karnataka,2008,Wheel Chair Refurbishing,32
Karnataka,2008,Decorative Items Making,5
Karnataka,2009,Bakery Items Making,43
Karnataka,2009,Other (Black Smithy And Steel Furniture),56
Karnataka,2009,Fabric Painting,4
Karnataka,2009,Foot Wear Making,19
Karnataka,2009,Laundry,130
Karnataka,2009,Tailoring,188
Karnataka,2009,Carpentry,72
Karnataka,2009,Embroidery,8
Karnataka,2009,Knitting,4
Karnataka,2009,Printing,76
Karnataka,2009,Soap & Phenyle Manufacturing,86
Karnataka,2009,Soft Toys Making,4
Karnataka,2009,Tent Making,16
Karnataka,2009,Wheel Chair Refurnishing,33
Karnataka,2009,Decorative Items Making,4
Karnataka,2009,Other (Candle Making & Agarpatti),35
Karnataka,2010,Bakery Items Making,47
Karnataka,2010,Others (Black Smity And Steel Furniture),51
Karnataka,2010,Fabric Painting,4
Karnataka,2010,Foot Wear Making,27
Karnataka,2010,Laundry,134
Karnataka,2010,Tailoring,78
Karnataka,2010,Carpentry,61
Karnataka,2010,Embroidary,5
Karnataka,2010,Knitting,5
Karnataka,2010,Printing,38
Karnataka,2010,Soap & Phenyl Making,88
Karnataka,2010,Soft Toys Making,2
Karnataka,2010,Tent Making,7
Karnataka,2010,Wheel Chair Refurbishing,12
Karnataka,2011,Agriculture & Horticulture,198
Karnataka,2011,Bakery,47
Karnataka,2011,Others (Blacksmith),49
Karnataka,2011,Footwear Making,10
Karnataka,2011,Laundry,114
Karnataka,2011,Tailoring,178
Karnataka,2011,Carpentry,67
Karnataka,2011,Printing,29
Karnataka,2011,Soap And Phenyle,36
Karnataka,2011,Wheel Chair Refurbishing,28
Karnataka,2011,Agarbatti Making,12
Karnataka,2011,Knitting,3
Karnataka,2012,Weaving Powerlooms And Handlooms,76
Karnataka,2012,Tailoring,82
Karnataka,2012,Carpentry,44
Karnataka,2012,Others (Carpet Making),32
Karnataka,2012,Printing,19
Karnataka,2012,Footwear Making,9
Karnataka,2012,Tent Making,21
Karnataka,2012,Soap And Phenyle Making,36
Karnataka,2012,Other-Blacksmity &Steel Furniture Making,18
Karnataka,2012,Knitting,16
Karnataka,2012,Embroidary,10
Karnataka,2012,Others (Candle Making),18
Karnataka,2012,Agarbatti Making,36
Karnataka,2012,Bakery And Confectionary,78
Karnataka,2012,Garmet Industry,26
Karnataka,2012,Wheel Chair Refurbishing,16
Karnataka,2012,Laundry,48
Karnataka,2012,Soft Toy And Decorative Items Making,24
Kerala,2001,Carpentry,1646
Kerala,2001,Black Smithy,345
Kerala,2001,Agriculture,245
Kerala,2001,Flour Mill,816
Kerala,2001,Tailoring Unit,3717
Kerala,2001,Rubber Tapping,125
Kerala,2001,Intensive Diary,30
Kerala,2001,Book Binding,586
Kerala,2001,Weaving,7949
Kerala,2002,Carpentry,1710
Kerala,2002,Black Smith,350
Kerala,2002,Agriculture,260
Kerala,2002,Weaving,8018
Kerala,2002,Flour Mill,826
Kerala,2002,Book Binding,615
Kerala,2002,Tailoring Unit,3612
Kerala,2002,Rubber Tapping,142
Kerala,2002,Dairy,560
Kerala,2003,Carpentry,268
Kerala,2003,Black Smithy,359
Kerala,2003,Agriculture,273
Kerala,2003,Weaving,7863
Kerala,2003,Flour Mill,826
Kerala,2003,Book Binding,826
Kerala,2003,Tailoring,3683
Kerala,2003,Rubber Tapping,142
Kerala,2004,Carpentry,280
Kerala,2004,Black Smithy,350
Kerala,2004,Agricultural,275
Kerala,2004,Weaving,7893
Kerala,2004,Flour Mill,826
Kerala,2004,Book Binding,673
Kerala,2004,Tailoring,3684
Kerala,2004,Rubber Tapping,145
Kerala,2005,Carpentry,280
Kerala,2005,Black Smithy,350
Kerala,2005,Agricultural,275
Kerala,2005,Weaving,7893
Kerala,2005,Flour Mill,832
Kerala,2005,Book Binding,678
Kerala,2005,Tailoring,3692
Kerala,2005,Rubber Tapping,143
Kerala,2005,Leather,1
Kerala,2006,Carpentry,180
Kerala,2006,Black Smithy,235
Kerala,2006,Weaving,260
Kerala,2006,Book Binding,400
Kerala,2006,Tailoring,700
Kerala,2006,Rubber Tapping,75
Kerala,2006,Agriculture,210
Kerala,2007,Carpentry,250
Kerala,2007,Blacksmithy,200
Kerala,2007,Weaving,300
Kerala,2007,Book Binding,500
Kerala,2007,Tailoring,100
Kerala,2007,Rubber Tapping,500
Kerala,2007,Agriculture,300
Kerala,2008,Carpentry,750
Kerala,2008,Black Smithy,250
Kerala,2008,Weaving,350
Kerala,2008,Book Binding,700
Kerala,2008,Tailoring,150
Kerala,2008,Rubber Tapping,300
Kerala,2008,Agriculture,350
Kerala,2009,Carpentry,60
Kerala,2009,Others (Blacksmith),35
Kerala,2009,Weaving,100
Kerala,2009,Book Binding,75
Kerala,2009,Tailoring,60
Kerala,2009,Rubber Tapping,340
Kerala,2009,Agriculture,1125
Kerala,2010,Carpentry,75
Kerala,2010,Others (Blacksmith),45
Kerala,2010,Weaving,100
Kerala,2010,Book Binding,50
Kerala,2010,Tailoring,60
Kerala,2010,Rubber Tapping,300
Kerala,2010,Agriculture,1200
Kerala,2011,Mason Work,220
Kerala,2011,Carpentry Work,60
Kerala,2011,Horticulture,100
Kerala,2011,Book Binding,25
Kerala,2011,Tailoring,22
Kerala,2011,Chappathi Making,180
Kerala,2011,Weaving,35
Kerala,2011,Others (Hand Craft),28
Kerala,2011,Computer Training,68
Kerala,2011,Rubber Tapping,103
Kerala,2011,Agriculture,306
Kerala,2011,Laterite Stone Cutting,60
Kerala,2011,Poultry Farm,10
Kerala,2011,Vegetable Cultivation,12
Kerala,2011,Mushroom Cultivation,12
Kerala,2011,Printing & Textile Designing,6
Kerala,2011,Gardening,4
Kerala,2011,Jewellery Making,10
Kerala,2011,"Soap, Phenyle & Squash Making",160
Kerala,2012,Diary Farm,100
Kerala,2012,Printing,25
Kerala,2012,Pig Farm,30
Kerala,2012,Floriculture,50
Kerala,2012,Agriculture (Mushroom Cultivation),125
Kerala,2012,Rubber Nursery,25
Kerala,2012,Poultry,50
Kerala,2012,Mason Work,250
Kerala,2012,Carpentry,40
Kerala,2012,Horticulture,75
Kerala,2012,Book Binding,15
Kerala,2012,Tailoring,20
Kerala,2012,Chappathi Making,300
Kerala,2012,Weaving,20
Kerala,2012,Computer Training,125
Kerala,2012,Laterite Stone Cutting,75
Kerala,2012,Printing And Textile Designing,5
Kerala,2012,Jewellery Making,10
Kerala,2012,Soap Making Training,25
Kerala,2012,Bee Keeping,10
Kerala,2012,Idly Making,50
Kerala,2012,Paper Bag/Umbrella,5
Madhya Pradesh,2001,Agriculture,250
Madhya Pradesh,2001,Band Master,40
Madhya Pradesh,2001,Black Smithy,50
Madhya Pradesh,2001,Bamboo Work,40
Madhya Pradesh,2001,Cane Work,40
Madhya Pradesh,2001,Carpentry,42
Madhya Pradesh,2001,Doll Making,10
Madhya Pradesh,2001,Light Fitting,20
Madhya Pradesh,2001,Motor Binding,20
Madhya Pradesh,2001,Music Training,30
Madhya Pradesh,2001,Printing And Book Binding,196
Madhya Pradesh,2001,Screen Printing,20
Madhya Pradesh,2001,Soap And Detergent,40
Madhya Pradesh,2001,Spices Inddustries,40
Madhya Pradesh,2001,Steaching,118
Madhya Pradesh,2001,Steel Industry,12
Madhya Pradesh,2001,Weaving,786
Madhya Pradesh,2001,Computer,20
Madhya Pradesh,2002,Agriculture,280
Madhya Pradesh,2002,Band Master,40
Madhya Pradesh,2002,Black Smith,60
Madhya Pradesh,2002,Bamboo Work,40
Madhya Pradesh,2002,Can Work,40
Madhya Pradesh,2002,Carpentry & Wood Carving,175
Madhya Pradesh,2002,Doll Making,30
Madhya Pradesh,2002,Light Fitting,25
Madhya Pradesh,2002,Motor Winding,75
Madhya Pradesh,2002,Music Training,20
Madhya Pradesh,2002,Printing & Book Binding,118
Madhya Pradesh,2002,Screen Printing,25
Madhya Pradesh,2002,Soap & Detergent,22
Madhya Pradesh,2002,Spices Inddustries,25
Madhya Pradesh,2002,Steaching,2900
Madhya Pradesh,2002,Steel Industry,47
Madhya Pradesh,2002,Weaving,6913
Madhya Pradesh,2002,Computer,30
Madhya Pradesh,2003,Weaving,136
Madhya Pradesh,2003,Soap Indutries,21
Madhya Pradesh,2003,Printing,956
Madhya Pradesh,2003,Stiching,956
Madhya Pradesh,2003,Fabrication,171
Madhya Pradesh,2003,Masala Industries,11
Madhya Pradesh,2003,Chemical,25
Madhya Pradesh,2003,Picle Indusries,12
Madhya Pradesh,2003,Doll Making,36
Madhya Pradesh,2003,Painting,12
Madhya Pradesh,2003,Agriculture,78
Madhya Pradesh,2003,Computer Training,40
Madhya Pradesh,2004,Chemical Industries,38
Madhya Pradesh,2004,Spices Inddustries,33
Madhya Pradesh,2004,Powerloom,142
Madhya Pradesh,2004,Printing Press,191
Madhya Pradesh,2004,Carpentry,208
Madhya Pradesh,2004,Tailoring,900
Madhya Pradesh,2004,Doll Making,33
Madhya Pradesh,2004,Painting,48
Madhya Pradesh,2004,Weaving,200
Madhya Pradesh,2004,Computer Training,209
Madhya Pradesh,2004,Agriculture,81
Madhya Pradesh,2005,Chemical,157
Madhya Pradesh,2005,Spices Factory,81
Madhya Pradesh,2005,Vocational,190
Madhya Pradesh,2005,Powerloom,58
Madhya Pradesh,2005,Printing,469
Madhya Pradesh,2005,Carpentry,358
Madhya Pradesh,2005,Tailoring,407
Madhya Pradesh,2005,Doll Making,21
Madhya Pradesh,2005,Painting,54
Madhya Pradesh,2005,Weaving,375
Madhya Pradesh,2005,Black Smithy,19
Madhya Pradesh,2005,Jan Prohit,25
Madhya Pradesh,2005,Agricultural,161
Madhya Pradesh,2005,Others,255
Madhya Pradesh,2006,Chemical Factory,49
Madhya Pradesh,2006,Spices Factory,22
Madhya Pradesh,2006,Vocational,319
Madhya Pradesh,2006,Powerloom,129
Madhya Pradesh,2006,Printing,501
Madhya Pradesh,2006,Carpentary,159
Madhya Pradesh,2006,Tailoring,640
Madhya Pradesh,2006,Painting,20
Madhya Pradesh,2006,Weaving,460
Madhya Pradesh,2006,Black Smith,240
Madhya Pradesh,2006,Jan Prohit,134
Madhya Pradesh,2006,Raj Mistri,35
Madhya Pradesh,2006,Computer Training,205
Madhya Pradesh,2006,Other Training,381
Madhya Pradesh,2007,Chemical,49
Madhya Pradesh,2007,Spice Making,89
Madhya Pradesh,2007,Powerloom,237
Madhya Pradesh,2007,Printing,507
Madhya Pradesh,2007,Carpentry,147
Madhya Pradesh,2007,Tailoring,860
Madhya Pradesh,2007,Doll Making,65
Madhya Pradesh,2007,Painting,34
Madhya Pradesh,2007,Weaving,573
Madhya Pradesh,2007,Blacksmithy,241
Madhya Pradesh,2007,Raj Mistri,95
Madhya Pradesh,2007,Computer Training,186
Madhya Pradesh,2007,Vocational,609
Madhya Pradesh,2007,Yoga & Meditation,50
Madhya Pradesh,2007,Others,754
Madhya Pradesh,2007,Agriculture,163
Madhya Pradesh,2008,Soap & Phenyle,25
Madhya Pradesh,2008,Spices,76
Madhya Pradesh,2008,Vocational,610
Madhya Pradesh,2008,Canning & Power Loom,151
Madhya Pradesh,2008,Printing,405
Madhya Pradesh,2008,Carpentry,254
Madhya Pradesh,2008,Tailoring,748
Madhya Pradesh,2008,Black Smithy,262
Madhya Pradesh,2008,Weaving,464
Madhya Pradesh,2008,Painting,10
Madhya Pradesh,2008,Raj Mistri,111
Madhya Pradesh,2008,Computer Training,36
Madhya Pradesh,2008,Leather,50
Madhya Pradesh,2008,Others (Blanket Udyog),109
Madhya Pradesh,2008,Mat Training,127
Madhya Pradesh,2008,Others,530
Madhya Pradesh,2008,Agriculture,4826
Madhya Pradesh,2009,Chemicals Factory,20
Madhya Pradesh,2009,Spices Factory,49
Madhya Pradesh,2009,Powerloom,73
Madhya Pradesh,2009,Printing Press,359
Madhya Pradesh,2009,Carpentry,147
Madhya Pradesh,2009,Tailoring,671
Madhya Pradesh,2009,Doll Making,43
Madhya Pradesh,2009,Painting,68
Madhya Pradesh,2009,Weaving,765
Madhya Pradesh,2009,Others (Blacksmith),231
Madhya Pradesh,2009,Jan Prohit,23
Madhya Pradesh,2009,Raj Mistri,29
Madhya Pradesh,2009,Computer & Typing,46
Madhya Pradesh,2009,Zari Zardojy,8
Madhya Pradesh,2009,Leather Industries,50
Madhya Pradesh,2009,Others (Blanket Udyog),68
Madhya Pradesh,2009,Mate Training,51
Madhya Pradesh,2009,Vocational Training,553
Madhya Pradesh,2009,Catering,15
Madhya Pradesh,2009,Agriculture,367
Madhya Pradesh,2010,Agriculture,486
Madhya Pradesh,2010,Carpentry,357
Madhya Pradesh,2010,Canning,76
Madhya Pradesh,2010,Tailoring,573
Madhya Pradesh,2010,Weaving,676
Madhya Pradesh,2010,Handloom,257
Madhya Pradesh,2010,Spices Factory,8
Madhya Pradesh,2010,Printing Press & Screen Printing,132
Madhya Pradesh,2010,Powerloom,111
Madhya Pradesh,2010,Doll Making,23
Madhya Pradesh,2010,Others (Blacksmith),43
Madhya Pradesh,2010,Raj Mistri (Building),52
Madhya Pradesh,2010,Leather Industries,22
Madhya Pradesh,2010,Others (Blanket Industries),122
Madhya Pradesh,2010,Painting,14
Madhya Pradesh,2010,Computer & Typing,97
Madhya Pradesh,2011,Agricultural,1561
Madhya Pradesh,2011,Carpentry,590
Madhya Pradesh,2011,Canning,77
Madhya Pradesh,2011,Tailoring,739
Madhya Pradesh,2011,Weaving,839
Madhya Pradesh,2011,Soap And Phenyle,42
Madhya Pradesh,2011,Handloom,275
Madhya Pradesh,2011,Spices Factory,92
Madhya Pradesh,2011,Powerloom,438
Madhya Pradesh,2011,Printing Press And Screen Printing,527
Madhya Pradesh,2011,Others (Blacksmith),14
Madhya Pradesh,2011,Other (Blanket Udyog),357
Madhya Pradesh,2011,Painting,47
Madhya Pradesh,2011,"Computer, Hindi And English Typing",132
Madhya Pradesh,2012,Agriculture,1766
Madhya Pradesh,2012,Carpentry,783
Madhya Pradesh,2012,Canning,42
Madhya Pradesh,2012,Tailoring,916
Madhya Pradesh,2012,Weaving,1580
Madhya Pradesh,2012,Soap And Phenyle,61
Madhya Pradesh,2012,Handloom,167
Madhya Pradesh,2012,Spices Factory,42
Madhya Pradesh,2012,Powerloom,759
Madhya Pradesh,2012,Printing Press And Screen Printing,479
Madhya Pradesh,2012,Others (Blacksmith),60
Madhya Pradesh,2012,Others (Blanket),506
Madhya Pradesh,2012,Painting,50
Madhya Pradesh,2012,Doll Making,51
Madhya Pradesh,2012,Leather,110
Madhya Pradesh,2012,Agarbatti Industries,686
Madhya Pradesh,2012,"Computer, Hindi And English Typing",203
Maharashtra,2001,Textile,394
Maharashtra,2001,Carpentry,438
Maharashtra,2001,Tailoring,263
Maharashtra,2001,Smithy,202
Maharashtra,2001,Chemical,15
Maharashtra,2001,Agriculture,12
Maharashtra,2001,Others,269
Maharashtra,2002,Textile,699
Maharashtra,2002,Carpentry,510
Maharashtra,2002,Tailoring,455
Maharashtra,2002,Smithy,209
Maharashtra,2002,Chemicals,8
Maharashtra,2002,Agriculture,138
Maharashtra,2002,Others,92
Maharashtra,2003,Textile,375
Maharashtra,2003,Carpentry,323
Maharashtra,2003,Tailoring,812
Maharashtra,2003,Smithy,95
Maharashtra,2003,Chemical,15
Maharashtra,2003,Agriculture,29
Maharashtra,2003,Lether Work,23
Maharashtra,2003,Others,154
Maharashtra,2004,Textile,442
Maharashtra,2004,Black Smithy,172
Maharashtra,2004,Carpentry,287
Maharashtra,2004,Tailoring,447
Maharashtra,2004,Leather Work,34
Maharashtra,2004,Bakery,16
Maharashtra,2004,Laundry,29
Maharashtra,2004,Motor Mechanic,1
Maharashtra,2004,Masons,1
Maharashtra,2004,Gardener/Agri.,83
Maharashtra,2004,Wire Men,20
Maharashtra,2004,Air Coolaring,1
Maharashtra,2005,Textile,406
Maharashtra,2005,Black Smithy,137
Maharashtra,2005,Carpentry,410
Maharashtra,2005,Tailoring,744
Maharashtra,2005,Leather,8
Maharashtra,2005,Bakery,123
Maharashtra,2005,Laundry,84
Maharashtra,2005,Candle,367
Maharashtra,2005,Masons,3
Maharashtra,2005,Chemical,13
Maharashtra,2005,Screen Printing,12
Maharashtra,2005,Others,460
Maharashtra,2006,Textile,502
Maharashtra,2006,Black Smithy,451
Maharashtra,2006,Carpentry,469
Maharashtra,2006,Tailoring,623
Maharashtra,2006,Leather Work,48
Maharashtra,2006,Bakery,128
Maharashtra,2006,Laundry,61
Maharashtra,2006,Motor Mechanic,105
Maharashtra,2006,Masons,1
Maharashtra,2006,Gardener / Agric.,135
Maharashtra,2006,Wire Men,16
Maharashtra,2006,Other,195
Maharashtra,2006,Welder,46
Maharashtra,2006,Chemical,72
Maharashtra,2006,Screen Printing,32
Maharashtra,2006,Candle Making,21
Maharashtra,2006,Paper Cutting,66
Maharashtra,2006,Computer Training,19
Maharashtra,2007,"Textile (Yantramag, Hatmag, Panjakam)",299
Maharashtra,2007,Blacksmithy,107
Maharashtra,2007,Carpentry,417
Maharashtra,2007,Tailoring,735
Maharashtra,2007,Weaving,133
Maharashtra,2007,Leather Work,59
Maharashtra,2007,Bakery,63
Maharashtra,2007,Laundry,28
Maharashtra,2007,Motor Mechanic,230
Maharashtra,2007,Masons,83
Maharashtra,2007,Agriculture,181
Maharashtra,2007,Wire Men,32
Maharashtra,2007,Welding,65
Maharashtra,2007,Chemical,2
Maharashtra,2007,Screen Printing,21
Maharashtra,2007,Paper Cutting,80
Maharashtra,2008,"Textile (Yantramag,Hatmag,Panjakam)",1134
Maharashtra,2008,Black Smithy,444
Maharashtra,2008,Carpentry,1220
Maharashtra,2008,Tailoring,1624
Maharashtra,2008,Weaving,223
Maharashtra,2008,Leather,8
Maharashtra,2008,Bakery,19
Maharashtra,2008,Laundry,35
Maharashtra,2008,Motor Mechanic,264
Maharashtra,2008,Masons,117
Maharashtra,2008,Agriculture/Gardening,176
Maharashtra,2008,Wire Men,680
Maharashtra,2008,Welding,60
Maharashtra,2008,Chemical,2
Maharashtra,2008,Screen Printing,10
Maharashtra,2008,Paper Cutting,6
Maharashtra,2009,Textile (Yantra/Hatmag/Panjakam),405
Maharashtra,2009,Others (Blacksmith),410
Maharashtra,2009,Carpentry,431
Maharashtra,2009,Tailoring,748
Maharashtra,2009,Weaving,220
Maharashtra,2009,Bakery,153
Maharashtra,2009,Laundry,137
Maharashtra,2009,Motor Mechanic,80
Maharashtra,2009,Masons,87
Maharashtra,2009,Agriculture/Gardening,182
Maharashtra,2009,Wire Men,398
Maharashtra,2009,Welder,87
Maharashtra,2009,Chemical,2
Maharashtra,2010,"Textile (Yantra, Hathmag, Panjakam)",777
Maharashtra,2010,Others (Blacksmith),378
Maharashtra,2010,Carpentry,522
Maharashtra,2010,Tailoring,534
Maharashtra,2010,Weaving,98
Maharashtra,2010,Leather Work,2
Maharashtra,2010,Bakery,157
Maharashtra,2010,Laundry,117
Maharashtra,2010,Motor Mechanic,178
Maharashtra,2010,Masons,90
Maharashtra,2010,Welder,72
Maharashtra,2011,Textile,588
Maharashtra,2011,Others (Blacksmith),338
Maharashtra,2011,Carpentry,353
Maharashtra,2011,Tailoring,653
Maharashtra,2011,Weaving,50
Maharashtra,2011,Bakery,84
Maharashtra,2011,Laundry,12
Maharashtra,2011,Motor Mechanic,78
Maharashtra,2011,Masons,33
Maharashtra,2011,Welder,85
Maharashtra,2011,Paper Cutting,20
Maharashtra,2011,Computer Training,203
Maharashtra,2011,Book Binding,180
Maharashtra,2011,Plumber,205
Maharashtra,2011,Moulding,20
Maharashtra,2012,"Textile (Yantramag, Hatmag, Panjakam)",174
Maharashtra,2012,Others (Blacksmith),241
Maharashtra,2012,Carpentry,293
Maharashtra,2012,Tailoring,543
Maharashtra,2012,Weaving,45
Maharashtra,2012,Bakery,2
Maharashtra,2012,Laundry,63
Maharashtra,2012,Motor Mechanic,5
Maharashtra,2012,Masons,12
Maharashtra,2012,Welder,2
Maharashtra,2012,Paper Cutting,3
Maharashtra,2012,Computer Training,32
Maharashtra,2012,Book Binding,185
Maharashtra,2012,Plumber,1
Maharashtra,2012,Others (Candle Making),160
Maharashtra,2012,Computer Training,50
Maharashtra,2012,Book Binding,245
Maharashtra,2012,Plumber,22
Maharashtra,2012,Moulder,92
Maharashtra,2012,Beauty Parlour,10
Maharashtra,2012,Electrician,16
Maharashtra,2012,Others,96
Manipur,2009,Nil,0
Manipur,2009,Nil,0
Manipur,2012,Nil,0
Meghalaya,2001,Cane & Bamboo,8
Meghalaya,2001,Carpentry,6
Meghalaya,2002,Cane & Bamboo,4
Meghalaya,2002,Carpentry,3
Meghalaya,2003,Cane & Bamboo,4
Meghalaya,2003,Carpentry,2
Meghalaya,2004,Tailoring / Flower Making/ Knitting,6
Meghalaya,2004,Craft,6
Meghalaya,2004,Carpentry,3
Meghalaya,2005,Crafting,7
Meghalaya,2005,Carpentry,6
Meghalaya,2006,Crafting,10
Meghalaya,2006,Carpentry,9
Meghalaya,2006,Cane & Bamboo,11
Meghalaya,2007,"Handicraft, Cane & Bamboo Works",35
Meghalaya,2007,Carpentry,2
Meghalaya,2007,Tailoring,4
Meghalaya,2008,"Canning, Bamboo Works And Handicraft",59
Meghalaya,2008,Carpentry,39
Meghalaya,2008,"Tailoring,Embroidery, Knitting & Weaving",2
Meghalaya,2009,"Canning, Bamboo Works And Handicraft",12
Meghalaya,2009,Carpentry,8
Meghalaya,2010,"Others-Handicraft, Cane And Bamboo Works",29
Meghalaya,2010,Carpentry,22
Meghalaya,2010,"Tailoring & Embroidery, Knitting & Weavi",2
Meghalaya,2011,Can & Bamboo Works And Handicraft,18
Meghalaya,2011,Carpentry,22
Meghalaya,2011,"Tailoring, Embroidery, Knitting, Weaving",2
Meghalaya,2012,"Canning, Bamboo Works And Handicraft",27
Meghalaya,2012,Carpentry,15
Mizoram,2001,Carpentry,40
Mizoram,2001,Weaving,18
Mizoram,2002,Carpentry,45
Mizoram,2002,Weaving,22
Mizoram,2003,Carpentry,15
Mizoram,2003,Handloom / Weaving,13
Mizoram,2003,Tailoring,6
Mizoram,2004,Carpentry,30
Mizoram,2004,Handloom / Weaving,29
Mizoram,2004,Tailoring,5
Mizoram,2005,Carpentry,12
Mizoram,2005,Handloom,10
Mizoram,2005,Tailoring,4
Mizoram,2006,Carpentry Section,10
Mizoram,2006,Handloom Section,5
Mizoram,2006,Tailoring Section,2
Mizoram,2006,Cane & Bamboo Section,3
Mizoram,2007,Carpentry,13
Mizoram,2007,Handloom,5
Mizoram,2007,Tailoring,3
Mizoram,2007,Canning,3
Mizoram,2007,Jute Diversity Programme,25
Mizoram,2008,Carpentry Section,15
Mizoram,2008,Handloom Section,5
Mizoram,2008,Tailoring,2
Mizoram,2009,Carpentry Section,25
Mizoram,2009,Handloom Section,20
Mizoram,2009,Tailoring Section,10
Mizoram,2010,Carpentry Section,25
Mizoram,2010,Handloom,20
Mizoram,2010,Tailoring,12
Mizoram,2011,Carpentry Section,25
Mizoram,2011,Handloom,10
Mizoram,2011,Tailoring,8
Mizoram,2012,Carpentry,30
Mizoram,2012,Handloom,25
Mizoram,2012,Tailoring,20
Nagaland,2004,Others,123
Nagaland,2005,Others,310
Nagaland,2007,Tailoring,121
Nagaland,2008,Tailoring & Music,119
Nagaland,2009,Others (Handicraft - Mora Making),41
Nagaland,2010,Others - Handicraft (Mora Making),30
Nagaland,2010,Basket Making,5
Nagaland,2011,Tailoring,5
Nagaland,2011,Mora Making,10
Nagaland,2012,Tailoring,4
Nagaland,2012,Mora Making,13
Orissa,2001,Tailoring,64
Orissa,2001,Durry Making,51
Orissa,2001,Handloom,21
Orissa,2001,Craft,14
Orissa,2001,Weaving,181
Orissa,2001,Book Binding,28
Orissa,2001,Jute Mat Making,18
Orissa,2001,Safai Grass Making,51
