STATE/UT,YEAR,CRIME HEAD,Male 16-18 years,Female 16-18 years,Total 16-18 years,Male 18-30 years,Female 18-30 years,Total 18-30 years,Male 30-50 years,Female 30-50 years,Total 30-50 years,Male Above 50 years,Female Above 50 years,Total Above 50 years,Total Male,Total Female,Grand Total
Rajasthan,2008,Arson,0,0,0,8,0,8,2,0,2,0,0,0,10,0,10
Rajasthan,2008,Criminal Breach Of Trust,0,0,0,8,0,8,6,0,6,0,0,0,14,0,14
Rajasthan,2008,Cheating,0,0,0,29,0,29,22,1,23,6,0,6,57,1,58
Rajasthan,2008,Counter Feiting,0,0,0,15,0,15,8,0,8,7,0,7,30,0,30
Rajasthan,2008,Dowry Deaths,0,0,0,75,1,76,92,31,123,24,18,42,191,50,241
Rajasthan,2008,Molestation,0,0,0,2,0,2,1,0,1,1,0,1,4,0,4
Rajasthan,2008,Eve-Teasing,0,0,0,4,0,4,3,0,3,0,0,0,7,0,7
Rajasthan,2008,Cruelty By Husband Or Relative Of Husband,0,0,0,22,0,22,32,0,32,5,0,5,59,0,59
Rajasthan,2008,Other Ipc Crimes,0,0,0,62,1,63,43,0,43,14,0,14,119,1,120
Rajasthan,2009,Murder,0,0,0,1014,41,1055,1994,90,2084,663,27,690,3671,158,3829
Rajasthan,2009,Attempt To Commit Murder,0,0,0,94,0,94,123,1,124,26,0,26,243,1,244
Rajasthan,2009,C.H. Not Amounting To Murder,0,0,0,34,0,34,50,0,50,14,0,14,98,0,98
Rajasthan,2009,Rape,0,0,0,202,2,204,171,5,176,47,0,47,420,7,427
Rajasthan,2009,Kidnapping And Abduction,0,0,0,44,2,46,63,3,66,8,1,9,115,6,121
Rajasthan,2009,Dacoity,0,0,0,37,0,37,68,0,68,10,0,10,115,0,115
Rajasthan,2009,Prep. And Assembly For Dacoity,0,0,0,8,0,8,6,0,6,4,0,4,18,0,18
Rajasthan,2009,Robbery,0,0,0,30,0,30,26,0,26,10,0,10,66,0,66
Rajasthan,2009,Burglary,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
Rajasthan,2009,Thefts,0,0,0,110,0,110,128,2,130,14,0,14,252,2,254
Rajasthan,2009,Extortion,0,0,0,6,0,6,3,0,3,0,0,0,9,0,9
Rajasthan,2009,Riots,0,0,0,2,0,2,1,0,1,0,0,0,3,0,3
Rajasthan,2009,Arson,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
Rajasthan,2009,Criminal Breach Of Trust,0,0,0,5,0,5,3,0,3,0,0,0,8,0,8
Rajasthan,2009,Cheating,0,0,0,35,0,35,40,0,40,18,0,18,93,0,93
Rajasthan,2009,Counter Feiting,0,0,0,9,0,9,15,1,16,5,0,5,29,1,30
Rajasthan,2009,Dowry Deaths,0,0,0,63,0,63,92,23,115,38,0,38,193,23,216
Rajasthan,2009,Molestation,0,0,0,1,0,1,5,0,5,0,0,0,6,0,6
Rajasthan,2009,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,2009,Cruelty By Husband Or Relative Of Husband,0,0,0,5,0,5,17,0,17,6,0,6,28,0,28
Rajasthan,2009,Other Ipc Crimes,0,0,0,37,8,45,61,0,61,12,0,12,110,8,118
Rajasthan,2010,Murder,0,0,0,1113,32,1145,1886,81,1967,556,41,597,3555,154,3709
Rajasthan,2010,Attempt To Commit Murder,0,0,0,45,1,46,75,1,76,11,0,11,131,2,133
Rajasthan,2010,C.H. Not Amounting To Murder,0,0,0,33,0,33,45,0,45,25,0,25,103,0,103
Rajasthan,2010,Rape,0,0,0,120,2,122,143,2,145,38,0,38,301,4,305
Rajasthan,2010,Kidnapping And Abduction,0,0,0,26,0,26,33,2,35,11,0,11,70,2,72
Rajasthan,2010,Dacoity,0,0,0,52,0,52,57,0,57,13,0,13,122,0,122
Rajasthan,2010,Prep. And Assembly For Dacoity,0,0,0,7,0,7,7,0,7,6,0,6,20,0,20
Rajasthan,2010,Robbery,0,0,0,34,0,34,34,0,34,5,0,5,73,0,73
Rajasthan,2010,Burglary,0,0,0,6,0,6,0,0,0,0,0,0,6,0,6
Rajasthan,2010,Thefts,0,0,0,113,0,113,94,2,96,17,0,17,224,2,226
Rajasthan,2010,Extortion,0,0,0,3,0,3,2,0,2,0,0,0,5,0,5
Rajasthan,2010,Riots,0,0,0,8,0,8,3,0,3,1,0,1,12,0,12
Rajasthan,2010,Arson,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
Rajasthan,2010,Criminal Breach Of Trust,0,0,0,3,0,3,2,0,2,0,0,0,5,0,5
Rajasthan,2010,Cheating,0,0,0,17,0,17,38,2,40,11,0,11,66,2,68
Rajasthan,2010,Counter Feiting,0,0,0,7,0,7,11,1,12,4,0,4,22,1,23
Rajasthan,2010,Dowry Deaths,0,0,0,83,0,83,74,15,89,29,18,47,186,33,219
Rajasthan,2010,Molestation,0,0,0,6,0,6,2,0,2,2,0,2,10,0,10
Rajasthan,2010,Eve-Teasing,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3
Rajasthan,2010,Cruelty By Husband Or Relative Of Husband,0,0,0,5,0,5,10,0,10,3,0,3,18,0,18
Rajasthan,2010,Other Ipc Crimes,0,0,0,52,0,52,78,0,78,22,0,22,152,0,152
Rajasthan,2011,Murder,0,0,0,1011,30,1041,1708,83,1791,523,39,562,3242,152,3394
Rajasthan,2011,Attempt To Commit Murder,0,0,0,96,0,96,62,0,62,49,1,50,207,1,208
Rajasthan,2011,C.H. Not Amounting To Murder,0,0,0,28,0,28,54,0,54,36,0,36,118,0,118
Rajasthan,2011,Rape,0,0,0,166,0,166,76,7,83,39,0,39,281,7,288
Rajasthan,2011,Kidnapping And Abduction,0,0,0,33,0,33,41,3,44,26,0,26,100,3,103
Rajasthan,2011,Dacoity,0,0,0,51,0,51,39,0,39,7,0,7,97,0,97
Rajasthan,2011,Prep. And Assembly For Dacoity,0,0,0,7,0,7,19,0,19,9,0,9,35,0,35
Rajasthan,2011,Robbery,0,0,0,36,0,36,28,0,28,10,0,10,74,0,74
Rajasthan,2011,Burglary,0,0,0,12,0,12,6,0,6,8,0,8,26,0,26
Rajasthan,2011,Thefts,0,0,0,142,1,143,54,3,57,6,0,6,202,4,206
Rajasthan,2011,Extortion,0,0,0,4,0,4,2,0,2,0,0,0,6,0,6
Rajasthan,2011,Riots,0,0,0,4,0,4,5,0,5,0,0,0,9,0,9
Rajasthan,2011,Arson,0,0,0,4,0,4,4,0,4,0,0,0,8,0,8
Rajasthan,2011,Criminal Breach Of Trust,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
Rajasthan,2011,Cheating,0,0,0,26,0,26,27,0,27,16,0,16,69,0,69
Rajasthan,2011,Counter Feiting,0,0,0,4,0,4,9,1,10,11,0,11,24,1,25
Rajasthan,2011,Dowry Deaths,0,0,0,158,3,161,88,12,100,54,21,75,300,36,336
Rajasthan,2011,Molestation,0,0,0,5,0,5,4,0,4,1,0,1,10,0,10
Rajasthan,2011,Eve-Teasing,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
Rajasthan,2011,Cruelty By Husband Or Relative Of Husband,0,0,0,14,0,14,15,0,15,21,1,22,50,1,51
Rajasthan,2011,Other Ipc Crimes,0,0,0,37,0,37,59,0,59,8,0,8,104,0,104
Rajasthan,2012,Murder,0,0,0,893,65,958,1720,71,1791,475,42,517,3088,178,3266
Rajasthan,2012,Attempt To Commit Murder,0,0,0,85,0,85,88,2,90,23,0,23,196,2,198
Rajasthan,2012,C.H. Not Amounting To Murder,0,0,0,31,0,31,56,0,56,12,0,12,99,0,99
Rajasthan,2012,Rape,0,0,0,176,7,183,144,2,146,22,1,23,342,10,352
Rajasthan,2012,Kidnapping And Abduction,0,0,0,34,0,34,40,3,43,12,0,12,86,3,89
Rajasthan,2012,Dacoity,0,0,0,36,0,36,43,0,43,12,0,12,91,0,91
Rajasthan,2012,Prep. And Assembly For Dacoity,0,0,0,18,0,18,18,0,18,8,0,8,44,0,44
Rajasthan,2012,Robbery,0,0,0,36,0,36,60,0,60,6,0,6,102,0,102
Rajasthan,2012,Burglary,0,0,0,20,0,20,10,0,10,2,0,2,32,0,32
Rajasthan,2012,Thefts,0,0,0,91,2,93,98,3,101,9,0,9,198,5,203
Rajasthan,2012,Extortion,0,0,0,10,0,10,15,0,15,2,0,2,27,0,27
Rajasthan,2012,Riots,0,0,0,14,0,14,14,0,14,4,0,4,32,0,32
Rajasthan,2012,Arson,0,0,0,3,0,3,5,0,5,1,0,1,9,0,9
Rajasthan,2012,Criminal Breach Of Trust,0,0,0,1,0,1,0,0,0,1,0,1,2,0,2
Rajasthan,2012,Cheating,0,0,0,14,0,14,29,0,29,5,0,5,48,0,48
Rajasthan,2012,Counter Feiting,0,0,0,7,0,7,14,0,14,0,0,0,21,0,21
Rajasthan,2012,Dowry Deaths,0,0,0,59,2,61,103,14,117,26,5,31,188,21,209
Rajasthan,2012,Molestation,0,0,0,3,0,3,4,0,4,1,0,1,8,0,8
Rajasthan,2012,Eve-Teasing,0,0,0,5,0,5,6,0,6,0,0,0,11,0,11
Rajasthan,2012,Cruelty By Husband Or Relative Of Husband,0,0,0,4,0,4,3,4,7,1,2,3,8,6,14
Rajasthan,2012,Other Ipc Crimes,0,0,0,46,0,46,42,0,42,11,0,11,99,0,99
Sikkim,2001,Murder,0,0,0,6,0,6,5,0,5,4,0,4,15,0,15
Sikkim,2001,Attempt To Commit Murder,0,0,0,1,0,1,2,0,2,0,0,0,3,0,3
Sikkim,2001,C.H. Not Amounting To Murder,0,0,0,3,0,3,0,0,0,4,0,4,7,0,7
Sikkim,2001,Rape,0,0,0,8,0,8,3,0,3,1,0,1,12,0,12
Sikkim,2001,Kidnapping And Abduction,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
Sikkim,2001,Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2001,Prep. And Assembly For Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2001,Robbery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2001,Burglary,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
Sikkim,2001,Thefts,0,0,0,7,0,7,3,0,3,1,0,1,11,0,11
Sikkim,2001,Extortion,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5
Sikkim,2001,Riots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2001,Arson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2001,Criminal Breach Of Trust,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
Sikkim,2001,Cheating,0,0,0,0,0,0,5,0,5,2,0,2,7,0,7
Sikkim,2001,Counter Feiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2001,Dowry Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2001,Molestation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2001,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2001,Cruelty By Husband Or Relative Of Husband,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2001,Other Ipc Crimes,0,0,0,5,0,5,4,0,4,4,0,4,13,0,13
Sikkim,2002,Murder,0,0,0,8,0,8,5,0,5,2,0,2,15,0,15
Sikkim,2002,Attempt To Commit Murder,0,0,0,2,0,2,3,0,3,0,0,0,5,0,5
Sikkim,2002,C.H. Not Amounting To Murder,0,0,0,1,0,1,2,0,2,3,0,3,6,0,6
Sikkim,2002,Rape,0,0,0,2,0,2,3,0,3,2,0,2,7,0,7
Sikkim,2002,Kidnapping And Abduction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2002,Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2002,Prep. And Assembly For Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2002,Robbery,0,0,0,8,0,8,2,0,2,0,0,0,10,0,10
Sikkim,2002,Burglary,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2
Sikkim,2002,Thefts,0,0,0,10,0,10,5,0,5,4,0,4,19,0,19
Sikkim,2002,Extortion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2002,Riots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2002,Arson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2002,Criminal Breach Of Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2002,Cheating,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
Sikkim,2002,Counter Feiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2002,Dowry Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2002,Molestation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2002,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2002,Cruelty By Husband Or Relative Of Husband,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2002,Other Ipc Crimes,0,0,0,2,0,2,1,0,1,4,0,4,7,0,7
Sikkim,2003,Murder,0,0,0,17,1,18,8,0,8,2,0,2,27,1,28
Sikkim,2003,Attempt To Commit Murder,0,0,0,4,0,4,2,0,2,0,0,0,6,0,6
Sikkim,2003,C.H. Not Amounting To Murder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2003,Rape,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2003,Kidnapping And Abduction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2003,Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2003,Prep. And Assembly For Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2003,Robbery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2003,Burglary,0,0,0,6,0,6,0,0,0,0,0,0,6,0,6
Sikkim,2003,Thefts,2,0,2,10,0,10,6,0,6,5,0,5,23,0,23
Sikkim,2003,Extortion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2003,Riots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2003,Arson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2003,Criminal Breach Of Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2003,Cheating,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
Sikkim,2003,Counter Feiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2003,Dowry Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2003,Molestation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2003,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2003,Cruelty By Husband Or Relative Of Husband,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2003,Other Ipc Crimes,0,0,0,7,0,7,9,0,9,0,0,0,16,0,16
Sikkim,2004,Murder,0,0,0,12,0,12,14,1,15,1,0,1,27,1,28
Sikkim,2004,Attempt To Commit Murder,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
Sikkim,2004,C.H. Not Amounting To Murder,0,0,0,7,1,8,3,0,3,0,0,0,10,1,11
Sikkim,2004,Rape,0,0,0,8,0,8,2,0,2,1,0,1,11,0,11
Sikkim,2004,Kidnapping And Abduction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2004,Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2004,Prep. And Assembly For Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2004,Robbery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2004,Burglary,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4
Sikkim,2004,Thefts,0,0,0,1,0,1,2,0,2,0,0,0,3,0,3
Sikkim,2004,Extortion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2004,Riots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2004,Arson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2004,Criminal Breach Of Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2004,Cheating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2004,Counter Feiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2004,Dowry Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2004,Molestation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2004,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2004,Cruelty By Husband Or Relative Of Husband,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2004,Other Ipc Crimes,0,0,0,2,0,2,2,0,2,1,0,1,5,0,5
Sikkim,2005,Murder,0,0,0,13,0,13,14,1,15,1,0,1,28,1,29
Sikkim,2005,Attempt To Commit Murder,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
Sikkim,2005,C.H. Not Amounting To Murder,0,0,0,7,1,8,3,0,3,0,0,0,10,1,11
Sikkim,2005,Rape,0,0,0,9,0,9,3,0,3,1,0,1,13,0,13
Sikkim,2005,Kidnapping And Abduction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2005,Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2005,Prep. And Assembly For Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2005,Robbery,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4
Sikkim,2005,Burglary,0,0,0,6,0,6,2,0,2,0,0,0,8,0,8
Sikkim,2005,Thefts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2005,Extortion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2005,Riots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2005,Arson,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
Sikkim,2005,Criminal Breach Of Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2005,Cheating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2005,Counter Feiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2005,Dowry Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2005,Molestation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2005,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2005,Cruelty By Husband Or Relative Of Husband,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2005,Other Ipc Crimes,0,0,0,3,0,3,2,0,2,1,0,1,6,0,6
Sikkim,2006,Murder,0,0,0,16,0,16,12,0,12,2,0,2,30,0,30
Sikkim,2006,Attempt To Commit Murder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2006,C.H. Not Amounting To Murder,0,0,0,8,1,9,5,0,5,0,0,0,13,1,14
Sikkim,2006,Rape,0,0,0,7,0,7,1,0,1,1,0,1,9,0,9
Sikkim,2006,Kidnapping And Abduction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2006,Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2006,Prep. And Assembly For Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2006,Robbery,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
Sikkim,2006,Burglary,0,0,0,17,0,17,2,0,2,0,0,0,19,0,19
Sikkim,2006,Thefts,0,0,0,12,0,12,1,0,1,0,0,0,13,0,13
Sikkim,2006,Extortion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2006,Riots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2006,Arson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2006,Criminal Breach Of Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2006,Cheating,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
Sikkim,2006,Counter Feiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2006,Dowry Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2006,Molestation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2006,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2006,Cruelty By Husband Or Relative Of Husband,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2006,Other Ipc Crimes,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2
Sikkim,2007,Murder,0,0,0,12,0,12,13,0,13,4,0,4,29,0,29
Sikkim,2007,Attempt To Commit Murder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2007,C.H. Not Amounting To Murder,0,0,0,9,0,9,8,1,9,0,0,0,17,1,18
Sikkim,2007,Rape,0,0,0,2,0,2,4,0,4,1,0,1,7,0,7
Sikkim,2007,Kidnapping And Abduction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2007,Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2007,Prep. And Assembly For Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2007,Robbery,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3
Sikkim,2007,Burglary,0,0,0,12,0,12,0,0,0,0,0,0,12,0,12
Sikkim,2007,Thefts,0,0,0,4,0,4,1,0,1,1,0,1,6,0,6
Sikkim,2007,Extortion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2007,Riots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2007,Arson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2007,Criminal Breach Of Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2007,Cheating,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3
Sikkim,2007,Counter Feiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2007,Dowry Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2007,Molestation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2007,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2007,Cruelty By Husband Or Relative Of Husband,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2007,Other Ipc Crimes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2008,Murder,0,0,0,12,0,12,14,0,14,5,0,5,31,0,31
Sikkim,2008,Attempt To Commit Murder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2008,C.H. Not Amounting To Murder,0,0,0,6,0,6,3,1,4,0,0,0,9,1,10
Sikkim,2008,Rape,0,0,0,4,0,4,2,0,2,1,0,1,7,0,7
Sikkim,2008,Kidnapping And Abduction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2008,Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2008,Prep. And Assembly For Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2008,Robbery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2008,Burglary,0,0,0,8,0,8,0,0,0,0,0,0,8,0,8
Sikkim,2008,Thefts,0,0,0,2,0,2,1,0,1,1,0,1,4,0,4
Sikkim,2008,Extortion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2008,Riots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2008,Arson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2008,Criminal Breach Of Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2008,Cheating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2008,Counter Feiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2008,Dowry Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2008,Molestation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2008,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2008,Cruelty By Husband Or Relative Of Husband,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2008,Other Ipc Crimes,0,0,0,1,0,1,1,0,1,0,0,0,2,0,2
Sikkim,2009,Murder,0,0,0,14,0,14,13,0,13,5,0,5,32,0,32
Sikkim,2009,Attempt To Commit Murder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2009,C.H. Not Amounting To Murder,0,0,0,3,0,3,1,1,2,1,0,1,5,1,6
Sikkim,2009,Rape,0,0,0,4,0,4,3,0,3,1,0,1,8,0,8
Sikkim,2009,Kidnapping And Abduction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2009,Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2009,Prep. And Assembly For Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2009,Robbery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2009,Burglary,0,0,0,9,0,9,1,0,1,0,0,0,10,0,10
Sikkim,2009,Thefts,0,0,0,3,0,3,3,0,3,0,0,0,6,0,6
Sikkim,2009,Extortion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2009,Riots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2009,Arson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2009,Criminal Breach Of Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2009,Cheating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2009,Counter Feiting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2009,Dowry Deaths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2009,Molestation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2009,Eve-Teasing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2009,Cruelty By Husband Or Relative Of Husband,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2009,Other Ipc Crimes,0,0,0,2,0,2,1,0,1,0,0,0,3,0,3
Sikkim,2010,Murder,0,0,0,8,1,9,19,0,19,4,0,4,31,1,32
Sikkim,2010,Attempt To Commit Murder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2010,C.H. Not Amounting To Murder,0,0,0,3,0,3,0,0,0,1,1,2,4,1,5
Sikkim,2010,Rape,0,0,0,1,0,1,3,0,3,1,0,1,5,0,5
Sikkim,2010,Kidnapping And Abduction,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
Sikkim,2010,Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,2010,Prep. And Assembly For Dacoity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
